"Master list — 10,576 student clubs. Instagram URLs: 9,420. Categories: 10,576. Discord URLs: 162. SPA merge sources: enrichment.",,,,,,,,,
School,Name,Category,Campus,Directory URL,Instagram URL,Instagram Handle,IG Source,Discord URL,Discord Source
queensu,MEDLIFE Queen’s,Games & Recreation,,https://www.myams.org/club/queens-medlife-queen-s/,https://www.instagram.com/medlifequeens/,@medlifequeens,listing,,
queensu,Medsupply Ukraine,Politics & Advocacy,,https://www.myams.org/club/queens-medsupply-ukraine/,https://www.instagram.com/medsupply_ukraine/,@medsupply_ukraine,listing,,
queensu,Mental Health Awareness Committee,Health,,https://www.myams.org/club/queens-mental-health-awareness-committee/,https://www.instagram.com/queensmhac/,@queensmhac,listing,,
queensu,Middle Eastern and North African Students’ Association at Queen’s University,"Arts & Culture, Politics & Advocacy",,https://www.myams.org/club/queens-middle-eastern-and-north-african-students-association-at-queen-s-university/,https://www.instagram.com/menaq.queens/,@menaq.queens,listing,,
queensu,Momentum A Cappella,Arts & Culture,,https://www.myams.org/club/queens-momentum-a-cappella/,https://www.instagram.com/momentumacappella/,@momentumacappella,listing,,
queensu,MUSE Magazine,Media & Web,,https://www.myams.org/club/queens-muse-magazine/,https://www.instagram.com/musexqueens/,@musexqueens,listing,,
queensu,MusicBox Children’s Charity – Queen’s Chapter,Community Service,,https://www.myams.org/club/queens-musicbox-children-s-charity-queen-s-chapter/,https://www.instagram.com/musicbox_queens/,@musicbox_queens,listing,,
queensu,NeuGeneration,Games & Recreation,,https://www.myams.org/club/queens-neugeneration/,https://www.instagram.com/q_neugeneration/,@q_neugeneration,listing,,
queensu,Newman House Catholic Club,Religion & Spirituality,,https://www.myams.org/club/queens-newman-house-catholic-club/,https://www.instagram.com/newmanhousequeens/,@newmanhousequeens,listing,,
queensu,On The Same Page at Queen’s,Games & Recreation,,https://www.myams.org/club/queens-on-the-same-page-at-queen-s/,https://www.instagram.com/otsp.queens/,@otsp.queens,listing,,
queensu,Operation Smile – Queen’s University Chapter,Games & Recreation,,https://www.myams.org/club/queens-operation-smile-queen-s-university-chapter/,https://www.instagram.com/operationsmilequeens/,@operationsmilequeens,listing,,
queensu,Oxfam at Queen’s,Games & Recreation,,https://www.myams.org/club/queens-oxfam-at-queen-s/,https://www.instagram.com/oxfamatqueens/,@oxfamatqueens,listing,,
queensu,Pakistani Students Association,Arts & Culture,,https://www.myams.org/club/queens-pakistani-students-association/,https://www.instagram.com/queenspsa/,@queenspsa,listing,,
queensu,Poco a Poco,Games & Recreation,,https://www.myams.org/club/queens-poco-a-poco/,https://www.instagram.com/papqueens/,@papqueens,listing,,
queensu,Power to Change,Religion & Spirituality,,https://www.myams.org/club/queens-power-to-change/,https://www.instagram.com/p2cqueens/,@p2cqueens,listing,,
queensu,Proactive Minds Kingston,Games & Recreation,,https://www.myams.org/club/queens-proactive-minds-kingston/,https://www.instagram.com/proactivemindskingston/,@proactivemindskingston,listing,,
queensu,Project Happiness,Games & Recreation,,https://www.myams.org/club/queens-project-happiness/,https://www.instagram.com/projecthappinessqueens/,@projecthappinessqueens,listing,,
queensu,Project Red,Games & Recreation,,https://www.myams.org/club/queens-project-red/,https://www.instagram.com/queensprojectred/,@queensprojectred,listing,,
queensu,Q-Aca (Queens A Capella Association),Games & Recreation,,https://www.myams.org/club/queens-q-aca/,https://www.instagram.com/queensacappellaassociation/,@queensacappellaassociation,listing,,
queensu,Qapsule,Games & Recreation,,https://www.myams.org/club/queens-qapsule/,https://www.instagram.com/queensqapsule/,@queensqapsule,listing,,
queensu,QHacks,Media & Web,,https://qhacks.io/,https://www.instagram.com/qhacksx/,@qhacksx,listing,,
queensu,QMIND,Games & Recreation,,https://qmind.ca/,https://www.instagram.com/qmind.ai/,@qmind.ai,listing,,
queensu,QU in Support of Red Cross,Community Service,,,https://www.instagram.com/queensuredcross/,@queensuredcross,confirmed|web_search_enrichment_pass,,
queensu,QUCraft,Games & Recreation,,https://qucraft.me/,https://www.instagram.com/qucraft.team/,@qucraft.team,listing,https://qucraft.me/,confirmed|web_search_enrichment_pass
queensu,Queens 4 Paws,Games & Recreation,,https://www.myams.org/club/queens-4-paws/,https://www.instagram.com/queens4paws/,@queens4paws,listing,,
queensu,Queens Cardiac Research Committee,Health,,https://www.myams.org/club/queens-cardiac-research-committee/,https://www.instagram.com/queenscrc/,@queenscrc,listing,,
queensu,Queens Correctional Service Volunteers,Community Service,,https://www.myams.org/club/queens-correctional-service-volunteers/,https://www.instagram.com/queenscorrectionalvolunteers/,@queenscorrectionalvolunteers,listing,,
queensu,Queens for the Community,Games & Recreation,,https://www.myams.org/club/queens-for-the-community/,https://www.instagram.com/queensforthecommunity/,@queensforthecommunity,listing,,
queensu,Queens Hellenic Students Association,Arts & Culture,,https://www.myams.org/club/queens-hellenic-students-association/,https://www.instagram.com/queenshsa/,@queenshsa,listing,,
queensu,Queens University Autism Awareness Society,Health,,https://www.myams.org/club/queens-university-autism-awareness-society/,https://www.instagram.com/quaas__/,@quaas__,listing,,
queensu,Queen’s Against Intoxicated Driving,Games & Recreation,,https://www.myams.org/club/queens-queen-s-against-intoxicated-driving/,https://www.instagram.com/qaiddrivesafe/,@qaiddrivesafe,listing,,
queensu,Queen’s Album Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-album-club/,https://www.instagram.com/qualbumclub/,@qualbumclub,listing,,
queensu,Queen’s ALPHA,Games & Recreation,,https://www.myams.org/club/queens-queen-s-alpha/,https://www.instagram.com/queensalpha/,@queensalpha,listing,,
queensu,Queen’s American Sign Language Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-american-sign-language-club/,https://www.instagram.com/queensasl/,@queensasl,listing,,
queensu,Queen’s Amnesty International,Community Service,,https://www.myams.org/club/queens-queen-s-amnesty-international/,https://www.instagram.com/queensamnesty/,@queensamnesty,listing,,
queensu,Queen’s Armenian Students’ Association,Arts & Culture,,https://www.myams.org/club/queens-queen-s-armenian-students-association/,https://www.instagram.com/queensarmeniansa/,@queensarmeniansa,listing,,
queensu,Queen’s Asian Pre-Law Society,"Arts & Culture, Politics & Advocacy",,https://www.myams.org/club/queens-queen-s-asian-pre-law-society/,https://www.instagram.com/queensasianprelaw/,@queensasianprelaw,listing,,
queensu,Queen’s Asian Students’ Association (QASA),Arts & Culture,,https://www.myams.org/club/queens-queen-s-asian-students-association/,https://www.instagram.com/queens.asa/,@queens.asa,listing,,
queensu,Queen’s Association of Korean-Canadian Scientists and Engineers (QAKCSE),"Arts & Culture, Media & Web",,https://www.myams.org/club/queens-queen-s-association-of-korean-canadian-scientists-and-engineers/,https://www.instagram.com/akcse.queens/,@akcse.queens,listing,,
queensu,Queen’s Astro-Lens Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-astro-lens-club/,https://www.instagram.com/queensastrolensclub/,@queensastrolensclub,listing,,
queensu,Queen’s Awareness of Bladder Cancer,Health,,https://www.myams.org/club/queens-queen-s-awareness-of-bladder-cancer/,https://www.instagram.com/qu_bladdercancer/,@qu_bladdercancer,listing,,
queensu,Queen’s Backing Action on the Climate Crisis (QBACC),"Environment, Health",,https://www.myams.org/club/queens-queen-s-backing-action-on-the-climate-crisis/,https://www.instagram.com/qbacc/,@qbacc,agent_search,,
queensu,Queen’s Bands,Games & Recreation,,https://www.myams.org/club/queens-queen-s-bands/,https://www.instagram.com/queensbandscheer/,@queensbandscheer,listing,,
queensu,Queen’s Bangladeshi Students’ Association (QBSA),Arts & Culture,,https://www.myams.org/club/queens-queen-s-bangladeshi-students-association/,https://www.instagram.com/qbsa_queens/,@qbsa_queens,listing,,
queensu,Queen’s Black Academic Society,Arts & Culture,,https://www.myams.org/club/queens-queen-s-black-academic-society/,https://www.instagram.com/queensblackacademic/,@queensblackacademic,listing,,
queensu,Queen’s Black Fashion Association,Arts & Culture,,https://www.myams.org/club/queens-queen-s-black-fashion-association/,https://www.instagram.com/queensblackfashion/,@queensblackfashion,listing,,
queensu,Queen’s Black Premedical Association (QBPA),"Arts & Culture, Health",,https://www.myams.org/club/queens-queen-s-black-premedical-association/,https://www.instagram.com/queensbpa/,@queensbpa,agent_search,,
queensu,Queen’s Board Game Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-board-game-club/,https://www.instagram.com/queensboardgameclub/,@queensboardgameclub,listing,,
queensu,Queen’s Business Brigades,Business,,https://www.myams.org/club/queens-queen-s-business-brigades/,https://www.instagram.com/qubusinessbrigades/,@qubusinessbrigades,listing,,
queensu,Queen’s Camp Outlook,Community Service,,https://www.myams.org/club/queens-queen-s-camp-outlook/,https://www.instagram.com/campoutlook/,@campoutlook,listing,,
queensu,Queen’s Capes for Kids,Games & Recreation,,https://www.myams.org/club/queens-queen-s-capes-for-kids/,https://www.instagram.com/queenscapesforkids/,@queenscapesforkids,listing,,
queensu,Queen’s Capital,Business,,https://www.myams.org/club/queens-queen-s-capital/,https://www.instagram.com/queens_capital/,@queens_capital,listing,,
queensu,Queen’s Chess Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-chess-club/,https://www.instagram.com/queensuchess/,@queensuchess,listing,,
queensu,Queen’s Chinese Students and Scholars Association,Arts & Culture,,https://www.myams.org/club/queens-queen-s-chinese-students-and-scholars-association/,https://www.instagram.com/qcssa/,@qcssa,listing,,
queensu,Queen’s CODE,Games & Recreation,,https://www.myams.org/club/queens-queen-s-code/,https://www.instagram.com/queensucode/,@queensucode,listing,,
queensu,Queen’s Concussion Awareness Committee,Politics & Advocacy,,https://www.myams.org/club/queens-queen-s-concussion-awareness-committee/,https://www.instagram.com/queensconcussion/,@queensconcussion,listing,,
queensu,Queen’s Conference in Business and Governance (QCBG),Business,,https://www.myams.org/club/queens-queen-s-conference-in-business-and-governance/,https://www.instagram.com/queenscbg/,@queenscbg,found,,
queensu,Queen’s Conference on Business and Mining,Business,,https://www.myams.org/club/queens-queen-s-conference-on-business-and-mining/,https://www.instagram.com/qcbm.2026/,@qcbm.2026,listing,,
queensu,Queen’s Conference on Education (QCE),Games & Recreation,,https://www.myams.org/club/queens-queen-s-conference-on-education/,https://www.instagram.com/quconferenceeducation/,@quconferenceeducation,listing,,
queensu,Queen’s Conference on Ocean Sustainability,Environment,,https://www.myams.org/club/queens-queen-s-conference-on-ocean-sustainability/,https://www.instagram.com/qcos_queens/,@qcos_queens,listing,,
queensu,Queen’s Data Analytics Association,Media & Web,,https://www.myams.org/club/queens-queen-s-data-analytics-association/,https://www.instagram.com/queensdata/,@queensdata,listing,,
queensu,Queen’s Debating Union,Politics & Advocacy,,https://www.myams.org/club/queens-queen-s-debating-union/,https://www.instagram.com/queensdebatingunion/,@queensdebatingunion,listing,,
queensu,Queen’s Dental Aid Network,"Community Service, Health",,https://www.myams.org/club/queens-queen-s-dental-aid-network/,https://www.instagram.com/queensdentalaidnet/,@queensdentalaidnet,listing,,
queensu,Queen’s Economics Case Conference (QECC),Business,,https://www.myams.org/club/queens-queen-s-economics-case-conference/,https://www.instagram.com/qeccofficial/,@qeccofficial,listing,,
queensu,Queen’s Economics Society (QES),"Business, Politics & Advocacy",,https://www.myams.org/club/queens-queen-s-economics-society/,https://www.instagram.com/qesofficial/,@qesofficial,listing,,
queensu,Queen’s Entomological Society,Games & Recreation,,https://www.myams.org/club/queens-queen-s-entomological-society/,https://www.instagram.com/queensentomology/,@queensentomology,listing,,
queensu,Queen’s Fashion Industry Network (QFIN),Arts & Culture,,https://www.myams.org/club/queens-queen-s-fashion-industry-network/,https://www.instagram.com/q.fin/,@q.fin,listing,,
queensu,Queen’s Feminist Collective,Politics & Advocacy,,https://www.myams.org/club/queens-queen-s-feminist-collective/,https://www.instagram.com/queensfeministcollective/,@queensfeministcollective,listing,,
queensu,Queen’s Feminist Leadership in Politics,Politics & Advocacy,,https://www.myams.org/club/queens-queen-s-feminist-leadership-in-politics/,https://www.instagram.com/q.flip/,@q.flip,listing,,
queensu,Queen’s Fighting Game Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-fighting-game-club/,https://www.instagram.com/queensfgc/,@queensfgc,listing,,
queensu,Queen’s First Aid Campus Response Team,"Community Service, Health",,https://www.myams.org/club/queens-queen-s-first-aid-campus-response-team/,https://www.instagram.com/queensfirstaid/,@queensfirstaid,listing,,
queensu,Queen’s for Camp Erin.,Games & Recreation,,https://www.myams.org/club/queens-queen-s-for-camp-erin/,https://www.instagram.com/queensxcamperin/,@queensxcamperin,listing,,
queensu,Queen’s for Campfire Circle,Games & Recreation,,https://www.myams.org/club/queens-queen-s-for-campfire-circle/,https://www.instagram.com/queensforcc/,@queensforcc,listing,,
queensu,Queen’s for Parkinson Kingston,Health,,https://www.myams.org/club/queens-queen-s-for-parkinson-kingston/,https://www.instagram.com/queensforpd.kingston/,@queensforpd.kingston,listing,,
queensu,Queen’s for Recovery,Health,,https://www.myams.org/club/queens-queen-s-for-recovery/,https://www.instagram.com/queensforrecovery/,@queensforrecovery,listing,,
queensu,Queen’s for Sustainable Fashion,"Arts & Culture, Environment",,https://www.myams.org/club/queens-queen-s-for-sustainable-fashion/,https://www.instagram.com/qfsfashion/,@qfsfashion,listing,,
queensu,Queen’s For The Boys,Games & Recreation,,https://www.myams.org/club/queens-queen-s-for-the-boys/,https://www.instagram.com/queensftb/,,confirmed|web_search_enrichment_pass,,
queensu,Queen’s Forensic Sciences Assoication (QFSA),Politics & Advocacy,,https://www.myams.org/club/queens-queen-s-forensic-sciences-assoication/,https://www.instagram.com/queens_forensics/,@queens_forensics,listing,,
queensu,Queen’s French Club,Arts & Culture,,https://www.myams.org/club/queens-queen-s-french-club/,https://www.instagram.com/queensfrenchclub/,@queensfrenchclub,listing,,
queensu,Queen’s Game Development Club,Games & Recreation,,https://www.myams.org/club/queens-queen-s-game-development-club/,https://www.instagram.com/qugamedev/,@qugamedev,listing,https://discord.gg/ySF9Psd8AV,confirmed|web_search_enrichment_pass
queensu,Queen’s Generation Connect,Games & Recreation,,https://www.myams.org/club/queens-queen-s-generation-connect/,https://www.instagram.com/queensgenerationconnect/,@queensgenerationconnect,listing,,
queensu,Queen’s Global Medical Brigades,"Community Service, Health",,https://www.myams.org/club/queens-queen-s-global-medical-brigades/,https://www.instagram.com/qc.globalmedicalbrigades/,@qc.globalmedicalbrigades,listing,,
queensu,Queen’s Google Developer Student Club,Media & Web,,https://www.myams.org/club/queens-queen-s-google-developer-student-club/,https://www.instagram.com/gdscqueens/,@gdscqueens,listing,https://discord.gg/Meet3bSKEM,confirmed|web_search_enrichment_pass
